,tp,fp,fn,tn,precision,recall,f_measure,mcc
104,4,0,7,3367,1.0,0.36363636363636365,0.5333333333333333,0.6023968221585018
105,1,0,10,3367,1.0,0.09090909090909091,0.16666666666666669,0.30106459467379565
106,10,2,1,3364,0.8333333333333334,0.9090909090909091,0.8695652173913043,0.8699486340306498
107,5,0,6,3366,1.0,0.45454545454545453,0.625,0.6735997734591888
108,7,2,4,3364,0.7777777777777778,0.6363636363636364,0.7000000000000001,0.7026608617360943
109,9,1,4,3363,0.9,0.6923076923076923,0.7826086956521738,0.7886616988436119
110,10,0,0,3367,1.0,1.0,1.0,1.0
111,10,0,0,3367,1.0,1.0,1.0,1.0
112,13,0,0,3365,1.0,1.0,1.0,1.0
113,5,0,8,3364,1.0,0.38461538461538464,0.5555555555555556,0.6194375615021176
114,9,1,7,3360,0.9,0.5625,0.6923076923076923,0.7105022184693687
115,17,0,0,3360,1.0,1.0,1.0,1.0
116,11,2,0,3364,0.8461538461538461,1.0,0.9166666666666666,0.9195928886986885
117,6,2,5,3365,0.75,0.5454545454545454,0.631578947368421,0.6386211789558012
118,6,2,5,3364,0.75,0.5454545454545454,0.631578947368421,0.6386208876694248
119,3,1,8,3365,0.75,0.2727272727272727,0.39999999999999997,0.45130532326774364
120,1,0,10,3366,1.0,0.09090909090909091,0.16666666666666669,0.3010644622444507
121,3,1,8,3365,0.75,0.2727272727272727,0.39999999999999997,0.45130532326774364
122,2,0,9,3366,1.0,0.18181818181818182,0.3076923076923077,0.42583251793790167
123,10,0,0,3367,1.0,1.0,1.0,1.0
124,10,0,0,3368,1.0,1.0,1.0,1.0
125,16,2,1,3358,0.8888888888888888,0.9411764705882353,0.9142857142857143,0.9142167075869158
126,17,3,0,3358,0.85,1.0,0.9189189189189189,0.9215428895243923
127,15,0,2,3361,1.0,0.8823529411764706,0.9375,0.9390570800604675
128,15,0,1,3361,1.0,0.9375,0.967741935483871,0.9681018273539801
129,15,0,2,3361,1.0,0.8823529411764706,0.9375,0.9390570800604675
130,15,3,2,3358,0.8333333333333334,0.8823529411764706,0.8571428571428571,0.8567529472521784
131,14,0,3,3361,1.0,0.8235294117647058,0.9032258064516129,0.9070804771112398
132,17,2,0,3358,0.8947368421052632,1.0,0.9444444444444444,0.9456237415862765
133,16,1,1,3359,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9408788515406162
134,15,1,2,3360,0.9375,0.8823529411764706,0.9090909090909091,0.9090666789973616
135,17,2,0,3359,0.8947368421052632,1.0,0.9444444444444444,0.9456238253718302
136,12,1,1,3363,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9227796579163999
137,10,0,0,3367,1.0,1.0,1.0,1.0
138,10,0,0,3367,1.0,1.0,1.0,1.0
139,10,0,0,3367,1.0,1.0,1.0,1.0
140,13,0,4,3360,1.0,0.7647058823529411,0.8666666666666666,0.8739545758707705
141,13,2,1,3361,0.8666666666666667,0.9285714285714286,0.896551724137931,0.8966440055480062
142,14,0,3,3360,1.0,0.8235294117647058,0.9032258064516129,0.9070803567347354
143,15,1,2,3359,0.9375,0.8823529411764706,0.9090909090909091,0.909066547497634
144,10,3,3,3361,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7683389737491997
145,10,0,6,3361,1.0,0.625,0.7692307692307693,0.7898647028993312
146,13,3,2,3359,0.8125,0.8666666666666667,0.8387096774193549,0.8384070987623152
147,13,2,2,3360,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8660717826690462
148,10,0,6,3362,1.0,0.625,0.7692307692307693,0.7898649122302159
149,9,1,6,3361,0.9,0.6,0.7200000000000001,0.7339370757592518
150,15,2,1,3360,0.8823529411764706,0.9375,0.9090909090909091,0.9090666789973616
151,11,1,2,3363,0.9166666666666666,0.8461538461538461,0.8799999999999999,0.8802646162598093
152,9,1,5,3362,0.9,0.6428571428571429,0.75,0.7598352506511348
153,11,1,4,3361,0.9166666666666666,0.7333333333333333,0.8148148148148148,0.8191936290984602
154,13,1,2,3361,0.9285714285714286,0.8666666666666667,0.896551724137931,0.8966440055480062
155,15,2,1,3360,0.8823529411764706,0.9375,0.9090909090909091,0.9090666789973616
156,19,0,0,3359,1.0,1.0,1.0,1.0
157,15,2,2,3358,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8817577030812325
158,10,0,5,3362,1.0,0.6666666666666666,0.8,0.8158901063725836
159,8,0,7,3363,1.0,0.5333333333333333,0.6956521739130436,0.7295378806394044
160,13,1,3,3361,0.9285714285714286,0.8125,0.8666666666666666,0.8680229092605729
161,14,1,2,3360,0.9333333333333333,0.875,0.9032258064516129,0.9032544630581477
162,11,0,3,3363,1.0,0.7857142857142857,0.88,0.886010161116813
163,16,1,0,3361,0.9411764705882353,1.0,0.9696969696969697,0.9699982088527742
164,16,2,2,3358,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8882936507936507
165,12,1,3,3361,0.9230769230769231,0.8,0.8571428571428571,0.8587629506963244
166,10,0,5,3362,1.0,0.6666666666666666,0.8,0.8158901063725836
167,9,0,0,3368,1.0,1.0,1.0,1.0
168,9,0,0,3368,1.0,1.0,1.0,1.0
169,9,0,0,3368,1.0,1.0,1.0,1.0
170,9,0,0,3368,1.0,1.0,1.0,1.0
171,9,0,0,3368,1.0,1.0,1.0,1.0
172,9,0,0,3368,1.0,1.0,1.0,1.0
173,9,1,2,3365,0.9,0.8181818181818182,0.8571428571428572,0.857677347648436
174,5,1,6,3365,0.8333333333333334,0.45454545454545453,0.5882352941176471,0.614598888808855
175,8,2,3,3364,0.8,0.7272727272727273,0.761904761904762,0.7620337059019522
176,8,3,3,3363,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7263814616755794
177,3,0,8,3366,1.0,0.2727272727272727,0.42857142857142855,0.521613474211467
178,2,0,9,3366,1.0,0.18181818181818182,0.3076923076923077,0.42583251793790167
179,5,0,6,3366,1.0,0.45454545454545453,0.625,0.6735997734591888
180,8,1,3,3365,0.8888888888888888,0.7272727272727273,0.7999999999999999,0.8034631442374873
181,14,0,0,3363,1.0,1.0,1.0,1.0
182,15,0,0,3362,1.0,1.0,1.0,1.0
183,16,0,0,3361,1.0,1.0,1.0,1.0
184,16,1,0,3361,0.9411764705882353,1.0,0.9696969696969697,0.9699982088527742
185,18,0,0,3359,1.0,1.0,1.0,1.0
186,16,0,0,3361,1.0,1.0,1.0,1.0
187,10,0,0,3367,1.0,1.0,1.0,1.0
188,10,1,0,3366,0.9090909090909091,1.0,0.9523809523809523,0.9533209893949197
189,17,1,1,3358,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9441467367933578
190,18,1,1,3357,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9470706247453058
191,19,1,0,3357,0.95,1.0,0.9743589743589743,0.9745342957064367
192,20,0,2,3355,1.0,0.9090909090909091,0.9523809523809523,0.9531785247109859
193,12,0,0,3365,1.0,1.0,1.0,1.0
194,22,0,0,3355,1.0,1.0,1.0,1.0
195,6,0,4,3367,1.0,0.6,0.7499999999999999,0.77413696791361
196,10,1,0,3366,0.9090909090909091,1.0,0.9523809523809523,0.9533209893949197
197,9,1,0,3367,0.9,1.0,0.9473684210526316,0.9485424498130736
198,5,1,5,3366,0.8333333333333334,0.5,0.625,0.6447309417456929
199,7,0,3,3367,1.0,0.7,0.8235294117647058,0.8362875430134102
200,5,1,5,3366,0.8333333333333334,0.5,0.625,0.6447309417456929
201,9,0,2,3367,1.0,0.8181818181818182,0.9,0.9042655064797165
202,11,1,0,3365,0.9166666666666666,1.0,0.9565217391304348,0.9572848768846098
203,8,0,3,3367,1.0,0.7272727272727273,0.8421052631578948,0.8524231950621141
204,9,1,0,3367,0.9,1.0,0.9473684210526316,0.9485424498130736
205,9,1,0,3367,0.9,1.0,0.9473684210526316,0.9485424498130736
206,10,0,0,3368,1.0,1.0,1.0,1.0
207,9,0,1,3367,1.0,0.9,0.9473684210526316,0.9485424498130736
208,6,0,4,3368,1.0,0.6,0.7499999999999999,0.7741371042830578
209,11,1,5,3360,0.9166666666666666,0.6875,0.7857142857142857,0.7930412938938932
210,9,0,0,3368,1.0,1.0,1.0,1.0
211,10,0,0,3368,1.0,1.0,1.0,1.0
212,8,1,6,3363,0.8888888888888888,0.5714285714285714,0.6956521739130435,0.7117971055168147
213,10,1,3,3363,0.9090909090909091,0.7692307692307693,0.8333333333333333,0.8356704699024645
214,10,0,0,3367,1.0,1.0,1.0,1.0
215,10,0,0,3367,1.0,1.0,1.0,1.0
216,12,0,0,3365,1.0,1.0,1.0,1.0
217,13,0,0,3364,1.0,1.0,1.0,1.0
218,13,0,0,3364,1.0,1.0,1.0,1.0
219,13,0,0,3365,1.0,1.0,1.0,1.0
220,13,0,0,3364,1.0,1.0,1.0,1.0
221,12,0,0,3365,1.0,1.0,1.0,1.0
222,12,1,0,3364,0.9230769230769231,1.0,0.9600000000000001,0.9606261530960499
223,10,0,0,3367,1.0,1.0,1.0,1.0
224,10,0,0,3367,1.0,1.0,1.0,1.0
225,10,0,0,3367,1.0,1.0,1.0,1.0
226,10,0,0,3367,1.0,1.0,1.0,1.0
227,10,1,0,3366,0.9090909090909091,1.0,0.9523809523809523,0.9533209893949197
228,13,0,0,3364,1.0,1.0,1.0,1.0
229,10,1,0,3366,0.9090909090909091,1.0,0.9523809523809523,0.9533209893949197
230,13,0,0,3364,1.0,1.0,1.0,1.0
231,20,1,0,3356,0.9523809523809523,1.0,0.975609756097561,0.9757547091176905
232,11,0,0,3366,1.0,1.0,1.0,1.0
233,17,1,0,3360,0.9444444444444444,1.0,0.9714285714285714,0.9716807312176243
234,11,0,0,3367,1.0,1.0,1.0,1.0
235,11,0,0,3367,1.0,1.0,1.0,1.0
236,17,1,0,3359,0.9444444444444444,1.0,0.9714285714285714,0.971680688183294
237,11,0,0,3366,1.0,1.0,1.0,1.0
238,24,2,0,3351,0.9230769230769231,1.0,0.9600000000000001,0.9604823399985453
239,10,0,0,3367,1.0,1.0,1.0,1.0
240,10,0,0,3367,1.0,1.0,1.0,1.0
241,11,1,0,3365,0.9166666666666666,1.0,0.9565217391304348,0.9572848768846098
242,10,0,0,3367,1.0,1.0,1.0,1.0
243,10,0,0,3367,1.0,1.0,1.0,1.0
244,10,1,0,3366,0.9090909090909091,1.0,0.9523809523809523,0.9533209893949197
245,10,0,0,3367,1.0,1.0,1.0,1.0
246,10,0,0,3367,1.0,1.0,1.0,1.0
247,10,0,0,3367,1.0,1.0,1.0,1.0
248,14,0,0,3364,1.0,1.0,1.0,1.0
249,16,0,0,3361,1.0,1.0,1.0,1.0
250,10,0,0,3367,1.0,1.0,1.0,1.0
251,10,0,0,3367,1.0,1.0,1.0,1.0
252,13,0,0,3364,1.0,1.0,1.0,1.0
253,22,1,0,3354,0.9565217391304348,1.0,0.9777777777777777,0.9778735274975341
254,8,0,5,3364,1.0,0.6153846153846154,0.761904761904762,0.7838822046840812
255,11,0,2,3364,1.0,0.8461538461538461,0.9166666666666666,0.9195928886986885
256,9,0,4,3364,1.0,0.6923076923076923,0.8181818181818181,0.8315560559251594
257,8,1,5,3363,0.8888888888888888,0.6153846153846154,0.7272727272727274,0.7388038825581603
258,13,1,0,3363,0.9285714285714286,1.0,0.962962962962963,0.9634808750757106
259,15,1,1,3360,0.9375,0.9375,0.9375,0.937202469503124
260,16,0,0,3361,1.0,1.0,1.0,1.0
261,15,0,0,3362,1.0,1.0,1.0,1.0
262,16,1,0,3360,0.9411764705882353,1.0,0.9696969696969697,0.9699981659185203
263,18,1,2,3357,0.9473684210526315,0.9,0.9230769230769231,0.9229375708412917
264,18,2,2,3355,0.9,0.9,0.9,0.8994042299672327
265,13,1,0,3363,0.9285714285714286,1.0,0.962962962962963,0.9634808750757106
266,13,1,0,3363,0.9285714285714286,1.0,0.962962962962963,0.9634808750757106
267,14,1,0,3362,0.9333333333333333,1.0,0.9655172413793104,0.9659481369877905
268,13,1,0,3363,0.9285714285714286,1.0,0.962962962962963,0.9634808750757106
269,16,0,0,3361,1.0,1.0,1.0,1.0
270,18,3,1,3355,0.8571428571428571,0.9473684210526315,0.9,0.9005455504933932
271,13,1,1,3363,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9282741634109054
272,10,0,0,3368,1.0,1.0,1.0,1.0
273,9,0,1,3368,1.0,0.9,0.9473684210526316,0.9485424916233115
274,10,0,0,3368,1.0,1.0,1.0,1.0
275,9,0,1,3368,1.0,0.9,0.9473684210526316,0.9485424916233115
276,8,1,2,3366,0.8888888888888888,0.8,0.8421052631578948,0.8428358249568301
277,14,0,0,3363,1.0,1.0,1.0,1.0
278,22,0,0,3356,1.0,1.0,1.0,1.0
279,29,1,0,3347,0.9666666666666667,1.0,0.983050847457627,0.9830452365363772
280,32,2,1,3342,0.9411764705882353,0.9696969696969697,0.955223880597015,0.9548838557148294
281,28,1,1,3347,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9652185555967536
282,28,1,2,3346,0.9655172413793104,0.9333333333333333,0.9491525423728815,0.9488432876600459
283,31,1,1,3345,0.96875,0.96875,0.96875,0.9684511356843993
284,11,0,0,3366,1.0,1.0,1.0,1.0
285,11,1,0,3365,0.9166666666666666,1.0,0.9565217391304348,0.9572848768846098
286,11,0,0,3366,1.0,1.0,1.0,1.0
287,12,0,5,3360,1.0,0.7058823529411765,0.8275862068965517,0.8395436221994282
288,16,1,1,3359,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9408788515406162
289,16,1,1,3359,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9408788515406162
290,10,0,0,3367,1.0,1.0,1.0,1.0
291,11,0,0,3366,1.0,1.0,1.0,1.0
292,6,2,5,3364,0.75,0.5454545454545454,0.631578947368421,0.6386208876694248
293,16,1,1,3359,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9408788515406162
294,14,1,3,3359,0.9333333333333333,0.8235294117647058,0.8749999999999999,0.8761364517430402
295,23,3,0,3352,0.8846153846153846,1.0,0.9387755102040816,0.940119339418652
296,23,3,0,3352,0.8846153846153846,1.0,0.9387755102040816,0.940119339418652
297,32,5,0,3340,0.8648648648648649,1.0,0.927536231884058,0.9292857968739455
298,31,3,1,3342,0.9117647058823529,0.96875,0.9393939393939394,0.9392362941696872
299,8,0,8,3361,1.0,0.5,0.6666666666666666,0.7062667371938796
300,10,0,0,3367,1.0,1.0,1.0,1.0
301,10,0,0,3367,1.0,1.0,1.0,1.0
302,10,0,0,3367,1.0,1.0,1.0,1.0
303,10,0,0,3367,1.0,1.0,1.0,1.0
304,13,0,1,3363,1.0,0.9285714285714286,0.962962962962963,0.9634808750757106
305,9,0,1,3368,1.0,0.9,0.9473684210526316,0.9485424916233115
306,11,0,0,3366,1.0,1.0,1.0,1.0
307,9,0,1,3368,1.0,0.9,0.9473684210526316,0.9485424916233115
308,10,0,0,3367,1.0,1.0,1.0,1.0
309,14,0,0,3363,1.0,1.0,1.0,1.0
310,14,0,0,3363,1.0,1.0,1.0,1.0
311,10,0,0,3367,1.0,1.0,1.0,1.0
312,10,0,0,3368,1.0,1.0,1.0,1.0
313,11,2,0,3364,0.8461538461538461,1.0,0.9166666666666666,0.9195928886986885
314,6,1,5,3365,0.8571428571428571,0.5454545454545454,0.6666666666666665,0.6829853448370169
315,9,1,2,3365,0.9,0.8181818181818182,0.8571428571428572,0.857677347648436
316,10,0,0,3368,1.0,1.0,1.0,1.0
317,10,0,0,3368,1.0,1.0,1.0,1.0
318,20,0,0,3358,1.0,1.0,1.0,1.0
319,17,0,0,3360,1.0,1.0,1.0,1.0
320,18,1,0,3359,0.9473684210526315,1.0,0.972972972972973,0.9731836754515631
321,18,1,0,3359,0.9473684210526315,1.0,0.972972972972973,0.9731836754515631
322,22,1,0,3355,0.9565217391304348,1.0,0.9777777777777777,0.9778735709353191
323,22,0,0,3355,1.0,1.0,1.0,1.0
324,22,3,1,3351,0.88,0.9565217391304348,0.9166666666666666,0.916878900894679
325,23,2,0,3352,0.92,1.0,0.9583333333333334,0.9588802851826012
326,23,3,0,3351,0.8846153846153846,1.0,0.9387755102040816,0.9401192139869814
327,22,1,1,3353,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9562235876694927
328,23,4,0,3350,0.8518518518518519,1.0,0.92,0.9224076801259343
329,22,2,1,3352,0.9166666666666666,0.9565217391304348,0.9361702127659574,0.9359379721029348
330,23,3,0,3351,0.8846153846153846,1.0,0.9387755102040816,0.9401192139869814
331,12,1,0,3364,0.9230769230769231,1.0,0.9600000000000001,0.9606261530960499
332,12,0,0,3365,1.0,1.0,1.0,1.0
333,24,1,0,3353,0.96,1.0,0.9795918367346939,0.9796498224352901
334,22,1,2,3353,0.9565217391304348,0.9166666666666666,0.9361702127659574,0.9359381045224718
335,9,0,1,3368,1.0,0.9,0.9473684210526316,0.9485424916233115
336,12,5,0,3361,0.7058823529411765,1.0,0.8275862068965517,0.8395438077788592
337,9,0,6,3362,1.0,0.6,0.7499999999999999,0.7739064002768996
338,11,1,3,3362,0.9166666666666666,0.7857142857142857,0.8461538461538461,0.8480950996369394
339,11,0,3,3363,1.0,0.7857142857142857,0.88,0.886010161116813
340,5,0,7,3366,1.0,0.4166666666666667,0.5882352941176471,0.6448270750481019
341,6,0,6,3366,1.0,0.5,0.6666666666666666,0.7064774025294068
342,5,0,7,3366,1.0,0.4166666666666667,0.5882352941176471,0.6448270750481019
343,6,1,8,3362,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.6050416431446088
344,12,1,2,3362,0.9230769230769231,0.8571428571428571,0.888888888888889,0.8890584291110116
345,15,3,0,3359,0.8333333333333334,1.0,0.9090909090909091,0.9124635490452798
346,8,0,6,3363,1.0,0.5714285714285714,0.7272727272727273,0.7552555125252959
347,7,1,5,3365,0.875,0.5833333333333334,0.7000000000000001,0.7136467440281347
348,15,2,0,3360,0.8823529411764706,1.0,0.9375,0.9390569969557286
349,8,0,6,3363,1.0,0.5714285714285714,0.7272727272727273,0.7552555125252959
350,9,2,3,3364,0.8181818181818182,0.75,0.7826086956521738,0.7826126101138644
351,13,1,1,3362,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9282740750180536
352,9,1,5,3362,0.9,0.6428571428571429,0.75,0.7598352506511348
353,10,3,6,3358,0.7692307692307693,0.625,0.6896551724137931,0.6920762021601674
354,12,3,0,3363,0.8,1.0,0.888888888888889,0.8940285160565526
355,7,0,5,3366,1.0,0.5833333333333334,0.7368421052631579,0.7631959842353804
356,11,1,0,3366,0.9166666666666666,1.0,0.9565217391304348,0.9572849191303582
357,12,1,1,3363,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9227796579163999
358,10,0,0,3367,1.0,1.0,1.0,1.0
359,10,0,0,3367,1.0,1.0,1.0,1.0
360,19,1,1,3356,0.95,0.95,0.9500000000000001,0.9497021149836163
361,13,1,0,3364,0.9285714285714286,1.0,0.962962962962963,0.9634809176454663
362,12,0,1,3365,1.0,0.9230769230769231,0.9600000000000001,0.9606261955144518
363,21,1,1,3354,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.95424739195231
364,24,0,0,3353,1.0,1.0,1.0,1.0
365,26,0,1,3350,1.0,0.9629629629629629,0.9811320754716981,0.9811603320115824
366,11,0,0,3366,1.0,1.0,1.0,1.0
367,10,0,0,3368,1.0,1.0,1.0,1.0
368,10,0,0,3367,1.0,1.0,1.0,1.0
369,7,0,3,3367,1.0,0.7,0.8235294117647058,0.8362875430134102
370,3,0,8,3366,1.0,0.2727272727272727,0.42857142857142855,0.521613474211467
371,10,0,0,3368,1.0,1.0,1.0,1.0
372,7,3,5,3362,0.7,0.5833333333333334,0.6363636363636365,0.6378435035874424
373,5,1,7,3364,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.5883111158135976
374,11,0,0,3367,1.0,1.0,1.0,1.0
375,3,0,8,3366,1.0,0.2727272727272727,0.42857142857142855,0.521613474211467
376,2,0,9,3366,1.0,0.18181818181818182,0.3076923076923077,0.42583251793790167
377,6,2,5,3364,0.75,0.5454545454545454,0.631578947368421,0.6386208876694248
378,6,1,5,3365,0.8571428571428571,0.5454545454545454,0.6666666666666665,0.6829853448370169
379,13,2,0,3363,0.8666666666666667,1.0,0.9285714285714286,0.9306726385675611
380,10,2,1,3364,0.8333333333333334,0.9090909090909091,0.8695652173913043,0.8699486340306498
381,7,1,4,3365,0.875,0.6363636363636364,0.7368421052631579,0.7455219850055826
382,10,0,0,3367,1.0,1.0,1.0,1.0
383,10,1,0,3367,0.9090909090909091,1.0,0.9523809523809523,0.9533210314407523
384,16,0,0,3361,1.0,1.0,1.0,1.0
385,13,0,0,3365,1.0,1.0,1.0,1.0
386,17,4,3,3353,0.8095238095238095,0.85,0.8292682926829269,0.8284756424002989
387,19,0,1,3357,1.0,0.95,0.9743589743589743,0.9745342957064367
388,10,0,1,3366,1.0,0.9090909090909091,0.9523809523809523,0.9533209893949197
389,11,2,1,3363,0.8461538461538461,0.9166666666666666,0.8799999999999999,0.8802646162598093
390,19,2,0,3357,0.9047619047619048,1.0,0.9500000000000001,0.9509065125862722
391,21,2,2,3353,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9124473530745805
392,20,1,1,3355,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9520829786026449
393,19,5,3,3351,0.7916666666666666,0.8636363636363636,0.8260869565217391,0.8256884951130932
394,20,1,1,3355,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9520829786026449
395,5,2,6,3365,0.7142857142857143,0.45454545454545453,0.5555555555555556,0.5687205430797616
396,4,0,7,3367,1.0,0.36363636363636365,0.5333333333333333,0.6023968221585018
397,8,1,3,3366,0.8888888888888888,0.7272727272727273,0.7999999999999999,0.8034633126082027
398,10,0,0,3367,1.0,1.0,1.0,1.0
399,9,1,3,3364,0.9,0.75,0.8181818181818182,0.8210143451721009
400,4,1,7,3366,0.8,0.36363636363636365,0.5000000000000001,0.5384398305099849
401,4,0,10,3364,1.0,0.2857142857142857,0.4444444444444445,0.5337297761606884
402,6,0,5,3366,1.0,0.5454545454545454,0.7058823529411764,0.7380010201785859
403,2,1,9,3365,0.6666666666666666,0.18181818181818182,0.28571428571428575,0.3471741097420548
404,5,0,4,3368,1.0,0.5555555555555556,0.7142857142857143,0.7449137759125014
405,6,0,3,3368,1.0,0.6666666666666666,0.8,0.8161331820902341
406,7,1,2,3367,0.875,0.7777777777777778,0.823529411764706,0.824520592538901
407,9,1,0,3367,0.9,1.0,0.9473684210526316,0.9485424498130736
408,7,1,2,3367,0.875,0.7777777777777778,0.823529411764706,0.824520592538901
409,7,1,2,3367,0.875,0.7777777777777778,0.823529411764706,0.824520592538901
410,16,2,1,3358,0.8888888888888888,0.9411764705882353,0.9142857142857143,0.9142167075869158
411,18,1,0,3358,0.9473684210526315,1.0,0.972972972972973,0.9731836323250029
412,17,1,0,3359,0.9444444444444444,1.0,0.9714285714285714,0.971680688183294
413,13,1,4,3359,0.9285714285714286,0.7647058823529411,0.8387096774193549,0.841961088777822
414,10,0,0,3368,1.0,1.0,1.0,1.0
415,22,0,0,3355,1.0,1.0,1.0,1.0
416,17,2,0,3358,0.8947368421052632,1.0,0.9444444444444444,0.9456237415862765
417,10,1,0,3367,0.9090909090909091,1.0,0.9523809523809523,0.9533210314407523
418,4,0,6,3367,1.0,0.4,0.5714285714285715,0.6318927656175894
419,10,1,2,3364,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.8699486340306498
420,6,0,5,3367,1.0,0.5454545454545454,0.7058823529411764,0.7380011827316819
421,12,2,0,3363,0.8571428571428571,1.0,0.923076923076923,0.9255449266055958
422,7,1,3,3366,0.875,0.7,0.7777777777777777,0.7820594982771227
423,50,4,0,3324,0.9259259259259259,1.0,0.9615384615384615,0.9616719992741986
424,38,0,4,3335,1.0,0.9047619047619048,0.9500000000000001,0.9506198152037896
425,45,2,5,3326,0.9574468085106383,0.9,0.9278350515463918,0.9272414439423708
426,49,4,1,3324,0.9245283018867925,0.98,0.9514563106796116,0.9511215214609906
427,11,0,0,3366,1.0,1.0,1.0,1.0
428,11,0,0,3366,1.0,1.0,1.0,1.0
0,14,0,0,3369,1.0,1.0,1.0,1.0
1,11,0,0,3372,1.0,1.0,1.0,1.0
2,11,0,0,3372,1.0,1.0,1.0,1.0
3,10,0,0,3373,1.0,1.0,1.0,1.0
4,3,0,7,3373,1.0,0.3,0.4615384615384615,0.5471550952196754
5,11,0,1,3370,1.0,0.9166666666666666,0.9565217391304348,0.9572850878626908
6,19,0,0,3364,1.0,1.0,1.0,1.0
7,19,0,0,3364,1.0,1.0,1.0,1.0
8,19,0,0,3364,1.0,1.0,1.0,1.0
9,19,0,0,3364,1.0,1.0,1.0,1.0
10,18,0,0,3365,1.0,1.0,1.0,1.0
11,18,0,0,3365,1.0,1.0,1.0,1.0
12,18,0,0,3365,1.0,1.0,1.0,1.0
13,11,0,0,3372,1.0,1.0,1.0,1.0
14,30,0,0,3352,1.0,1.0,1.0,1.0
15,11,0,0,3371,1.0,1.0,1.0,1.0
16,11,0,0,3371,1.0,1.0,1.0,1.0
17,10,0,0,3372,1.0,1.0,1.0,1.0
18,17,0,0,3365,1.0,1.0,1.0,1.0
19,15,1,2,3364,0.9375,0.8823529411764706,0.9090909090909091,0.9090672042148323
20,17,3,0,3362,0.85,1.0,0.9189189189189189,0.9215433788533611
21,16,5,1,3360,0.7619047619047619,0.9411764705882353,0.8421052631578947,0.8459758542385033
22,11,0,0,3371,1.0,1.0,1.0,1.0
23,24,2,0,3357,0.9230769230769231,1.0,0.9600000000000001,0.9604828519821892
24,24,1,0,3358,0.96,1.0,0.9795918367346939,0.9796500398892234
25,12,0,0,3370,1.0,1.0,1.0,1.0
26,14,1,0,3367,0.9333333333333333,1.0,0.9655172413793104,0.9659483502549467
27,13,0,0,3369,1.0,1.0,1.0,1.0
28,11,0,0,3372,1.0,1.0,1.0,1.0
29,14,0,0,3368,1.0,1.0,1.0,1.0
30,9,1,0,3373,0.9,1.0,0.9473684210526316,0.9485427003027168
31,21,5,0,3356,0.8076923076923077,1.0,0.8936170212765957,0.8980482961534725
32,19,0,1,3362,1.0,0.95,0.9743589743589743,0.9745345115101332
33,19,0,0,3364,1.0,1.0,1.0,1.0
34,15,0,3,3364,1.0,0.8333333333333334,0.9090909090909091,0.912464154140223
35,15,2,2,3363,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8817585875360545
36,10,0,0,3372,1.0,1.0,1.0,1.0
37,10,0,0,3372,1.0,1.0,1.0,1.0
38,9,1,0,3373,0.9,1.0,0.9473684210526316,0.9485427003027168
39,11,1,0,3370,0.9166666666666666,1.0,0.9565217391304348,0.9572850878626908
40,13,0,0,3370,1.0,1.0,1.0,1.0
41,13,2,4,3363,0.8666666666666667,0.7647058823529411,0.8125,0.8132172072373895
42,17,1,0,3364,0.9444444444444444,1.0,0.9714285714285714,0.9716809030991508
43,10,2,0,3371,0.8333333333333334,1.0,0.9090909090909091,0.912600248389734
44,10,0,0,3372,1.0,1.0,1.0,1.0
45,10,0,0,3373,1.0,1.0,1.0,1.0
46,5,1,6,3370,0.8333333333333334,0.45454545454545453,0.5882352941176471,0.6146001610740229
47,4,1,8,3370,0.8,0.3333333333333333,0.47058823529411764,0.5154033654874455
48,10,2,2,3369,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.832740037575398
49,4,0,7,3371,1.0,0.36363636363636365,0.5333333333333333,0.6023975636525662
50,13,0,0,3369,1.0,1.0,1.0,1.0
51,2,0,8,3372,1.0,0.2,0.33333333333333337,0.44668403510639926
52,14,0,0,3368,1.0,1.0,1.0,1.0
53,3,0,7,3372,1.0,0.3,0.4615384615384615,0.5471549271946282
54,5,1,6,3370,0.8333333333333334,0.45454545454545453,0.5882352941176471,0.6146001610740229
